record_type,area_code,sec,sub,icao,runway_id,rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,rwy_grad_pct100,lthr_elev_ft,dthr_ft,tch_raw,rwy_width_ft,loc_mls_gls_ident,loc_cat_class,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,P,G,UBBN,RW14L,10827,1320,N39115765,E045264461,-0410,02864,0000,50,148,INT,,S,Simulation application continuation,,,,45156,2205,SEEUP UBBNUBGRW14L   1108271320 N39115765E045264461-0410    +0853402864000050148 INT  0197                                 ,SEEUP UBBNUBGRW14L   2S                            13764Y        T02864                                                    
S,EEU,P,G,UBBN,RW14R,10827,1320,N39115511,E045264112,-0400,02862,0000,50,148,INR,,S,Simulation application continuation,,,,45158,2309,SEEUP UBBNUBGRW14R   1108271320 N39115511E045264112-0400    +0853102862000050148 INR  0000                                 ,SEEUP UBBNUBGRW14R   2S                            13761Y        T02862                                                    
S,EEU,P,G,UBBN,RW32L,10827,3120,N39103897,E045281045,+0400,02817,0374,50,148,INL,,S,Simulation application continuation,,,,45160,2309,SEEUP UBBNUBGRW32L   1108273120 N39103897E045281045+0400    +0839402817037450148 INL  0000                                 ,SEEUP UBBNUBGRW32L   2S                            31761Y        T02819                                                    
S,EEU,P,G,UBBN,RW32R,10827,3120,N39103893,E045281698,+0410,02823,0000,50,148,INO,,S,Simulation application continuation,,,,45162,2010,SEEUP UBBNUBGRW32R   1108273120 N39103893E045281698+0410    +0841202823000050148 INO  0197                                 ,SEEUP UBBNUBGRW32R   2S                            31764Y        T02823                                                    
S,EEU,P,G,UBBQ,RW16,11417,1610,N40492649,E047431412,-0114,01129,0000,50,148,IQL,,S,Simulation application continuation,,,,45372,2402,SEEUP UBBQUBGRW16    1114171610 N40492649E047431412-0114          01129000050148 IQL  0000                                 ,SEEUP UBBQUBGRW16    2S                            16711Y        L01129                                                    
S,EEU,P,G,UBBQ,RW34,11417,3410,N40473657,E047434729,+0114,01116,0000,55,148,IQR,,S,Simulation application continuation,,,,45374,2402,SEEUP UBBQUBGRW34    1114173410 N40473657E047434729+0114          01116000055148 IQR  0000                                 ,SEEUP UBBQUBGRW34    2S                            34711Y        L01116                                                    
S,EEU,P,G,UBBY,RW15,09843,1520,N41341504,E046394577,+0800,01226,0000,50,148,,,S,Simulation application continuation,,,,45464,2205,SEEUP UBBYUBGRW15    1098431520 N41341504E046394577+0800          01226000050148      0197                                 ,SEEUP UBBYUBGRW15    2S                            15844Y        T01255                                                    
S,EEU,P,G,UBBY,RW33,09843,3320,N41324460,E046403331,-0800,01277,0000,50,148,IZK,,S,Simulation application continuation,,,,45466,2205,SEEUP UBBYUBGRW33    1098433320 N41324460E046403331-0800    +0398701277000050148 IZK  0197                                 ,SEEUP UBBYUBGRW33    2S                            33845Y        T01281                                                    
S,EEU,P,G,UBBZ,RW03,09843,0260,N39060583,E046440158,-0600,01633,0000,50,148,IZN,,S,Simulation application continuation,,,,45562,2509,SEEUP UBBZUBGRW03    1098430260 N39060583E046440158-0600          01633000050148 IZN  0197                                 ,SEEUP UBBZUBGRW03    2S                            03150Y        T01633                                                    
S,EEU,P,G,UBBZ,RW21,09843,2060,N39072880,E046450682,+0600,01571,0000,50,148,IZG,,S,Simulation application continuation,,,,45564,2509,SEEUP UBBZUBGRW21    1098432060 N39072880E046450682+0600          01571000050148 IZG  0197                                 ,SEEUP UBBZUBGRW21    2S                            21151Y        T01588                                                    
S,EEU,P,G,UBEE,RW12,07874,1230,N40383293,E047073644,,00050,0000,50,131,,,S,Simulation application continuation,,,,45617,2205,SEEUP UBEEUBGRW12    1078741230 N40383293E047073644               00050000050131      0197                                 ,SEEUP UBEEUBGRW12    2S                            12860Y        T00053                                                    
S,EEU,P,G,UBEE,RW30,07874,3030,N40374438,E047085625,,00048,0000,50,131,IEV,,S,Simulation application continuation,,,,45619,2205,SEEUP UBEEUBGRW30    1078743030 N40374438E047085625               00048000050131 IEV  0197                                 ,SEEUP UBEEUBGRW30    2S                            30860Y        T00051                                                    
S,EEU,P,G,UBLC,RW14,09843,1430,N39534422,E046211435,,05676,0000,50,148,,,S,Simulation application continuation,,,,45632,2507,SEEUP UBLCUBGRW14    1098431430 N39534422E046211435               05676000050148      0000                                 ,SEEUP UBLCUBGRW14    2S                            14899Y        T05701                                                    
S,EEU,P,G,UBLC,RW32,09843,3230,N39522087,E046221936,,05690,0000,50,148,ILN,,S,Simulation application continuation,,,,45634,2507,SEEUP UBLCUBGRW32    1098433230 N39522087E046221936               05690000050148 ILN  0000                                 ,SEEUP UBLCUBGRW32    2S                            32901Y        L05690                                                    
S,EEU,P,G,UCFB,RW14,05942,1390,N40025838,E070495356,,03490,0000,40,115,,,S,Simulation application continuation,,,,45644,2502,SEEUP UCFBUCGRW14    1059421390 N40025838E070495356               03490000040115      0000                                 ,SEEUP UCFBUCGRW14    2S                            14418Y        L03490                                                    
S,EEU,P,G,UCFB,RW32,05942,3190,N40021076,E070503827,,03602,0000,40,115,,,S,Simulation application continuation,,,,45646,2502,SEEUP UCFBUCGRW32    1059423190 N40021076E070503827               03602000040115      0000                                 ,SEEUP UCFBUCGRW32    2S                            32419Y        L03602                                                    
S,EEU,P,G,UCFD,RW01,05797,0100,N40561361,E072582963,,02522,0000,49,115,,,S,Simulation application continuation,,,,45728,2506,SEEUP UCFDUCGRW01    1057970100 N40561361E072582963               02522000049115      0000                                 ,SEEUP UCFDUCGRW01    2S                            01454Y        L02522                                                    
S,EEU,P,G,UCFD,RW19,05797,1900,N40570904,E072584860,,02591,0000,50,115,,,S,Simulation application continuation,,,,45730,2506,SEEUP UCFDUCGRW19    1057971900 N40570904E072584860               02591000050115      0000                                 ,SEEUP UCFDUCGRW19    2S                            19455Y        L02591                                                    
S,EEU,P,G,UCFK,RW10,08048,0990,N42303952,E078233597,,05569,0000,50,148,,,S,Simulation application continuation,,,,45736,2509,SEEUP UCFKUCGRW10    1080480990 N42303952E078233597               05569000050148      0000                                 ,SEEUP UCFKUCGRW10    2S                            10397Y        L05569                                                    
S,EEU,P,G,UCFK,RW28,08048,2790,N42302032,E078252023,,05593,0000,50,148,,,S,Simulation application continuation,,,,45738,2509,SEEUP UCFKUCGRW28    1080482790 N42302032E078252023               05593000050148      0000                                 ,SEEUP UCFKUCGRW28    2S                            28399Y        L05593                                                    
S,EEU,P,G,UCFL,RW07,12467,0690,N42345184,E076404636,,05414,0000,54,148,ITM,,S,Simulation application continuation,,,,45871,1809,SEEUP UCFLUCGRW07    1124670690 N42345184E076404636               05414000054148 ITM  0000                                 ,SEEUP UCFLUCGRW07    2S                            07422Y        L05414                                                    
S,EEU,P,G,UCFL,RW25,12467,2490,N42352529,E076432668,,05423,0000,54,148,IKL,,S,Simulation application continuation,,,,45873,1809,SEEUP UCFLUCGRW25    1124672490 N42352529E076432668               05423000054148 IKL  0000                                 ,SEEUP UCFLUCGRW25    2S                            25425Y        L05423                                                    
S,EEU,P,G,UCFM,RW07,13793,0740,N43032874,E074270755,,02090,0000,53,180,IMN,,S,Simulation application continuation,,,,46046,2409,SEEUP UCFMUCGRW07    1137930740 N43032874E074270755               02090000053180 IMN  0000                                 ,SEEUP UCFMUCGRW07    2S                            07998Y        L02090                                                    
S,EEU,P,G,UCFM,RW25,13793,2540,N43035240,E074301053,,02054,0000,54,180,IBK,,S,Simulation application continuation,,,,46048,2409,SEEUP UCFMUCGRW25    1137932540 N43035240E074301053               02054000054180 IBK  0000                                 ,SEEUP UCFMUCGRW25    2S                            26002Y        L02054                                                    
S,EEU,P,G,UCFO,RW12,10535,1210,N40365704,E072465035,,02851,0656,49,148,IOU,,S,Simulation application continuation,,,,46177,2412,SEEUP UCFOUCGRW12    1105351210 N40365704E072465035               02851065649148 IOU  0000                                 ,SEEUP UCFOUCGRW12    2S                            12560Y        L02851                                                    
S,EEU,P,G,UCFO,RW30,10535,3010,N40360021,E072483450,,02938,0000,50,148,,,S,Simulation application continuation,,,,46179,2412,SEEUP UCFOUCGRW30    1105353010 N40360021E072483450               02938000050148      0000                                 ,SEEUP UCFOUCGRW30    2S                            30562Y        L02938                                                    
S,EEU,P,G,UCFR,RW10,05587,0980,N39493618,E069333016,,04646,0000,40,115,,,S,Simulation application continuation,,,,46189,2502,SEEUP UCFRUCGRW10    1055870980 N39493618E069333016               04646000040115      0000                                 ,SEEUP UCFRUCGRW10    2S                            10335Y        L04646                                                    
S,EEU,P,G,UCFR,RW28,05587,2780,N39492343,E069343984,,04840,0000,40,115,,,S,Simulation application continuation,,,,46191,2502,SEEUP UCFRUCGRW28    1055872780 N39492343E069343984               04840000040115      0000                                 ,SEEUP UCFRUCGRW28    2S                            28336Y        L04840                                                    
