record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,ils_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,D,,ZSNJ,ZS,,IPX,ZS,11130,IT N,,,IPX,N31434187,E118524188,,00052,0,,123,WGE,LUKOU,S,Simulation application continuation,UN,W0062,00052,74059,2210,SEEUD ZSNJZS IPX   ZS111130 IT N                   IPX N31434187E118524188     000520  123WGELUKOU                         ,SEEUD ZSNJZS IPX   ZS2S    UN                                             W006200052                                       
S,EEU,D,,ZSNT,ZS,,INT,ZS,10910,IT N,,,INT,N32034181,E120585441,,00036,0,,399,WGE,XINGDONG,S,Simulation application continuation,UN,W0066,00036,74061,1610,SEEUD ZSNTZS INT   ZS110910 IT N                   INT N32034181E120585441     000360  399WGEXINGDONG                      ,SEEUD ZSNTZS INT   ZS2S    UN                                             W006600036                                       
S,EEU,D,,ZSNT,ZS,,IXD,ZS,11050,IT N,,,IXD,N32051207,E120585110,,00049,0,,115,WGE,XINGDONG,S,Simulation application continuation,UN,W0066,00049,74063,1610,SEEUD ZSNTZS IXD   ZS111050 IT N                   IXD N32051207E120585110     000490  115WGEXINGDONG                      ,SEEUD ZSNTZS IXD   ZS2S    UN                                             W006600049                                       
S,EEU,D,,ZSOF,ZS,,IHF,ZS,10930,IT N,,,IHF,N31595981,E116581294,,00223,0,,160,WGE,XINQIAO,S,Simulation application continuation,UN,W0058,00223,74065,1403,SEEUD ZSOFZS IHF   ZS110930 IT N                   IHF N31595981E116581294     002230  160WGEXINQIAO                       ,SEEUD ZSOFZS IHF   ZS2S    UN                                             W005800223                                       
S,EEU,D,,ZSOF,ZS,,IXQ,ZS,10850,IT N,,,IXQ,N31584140,E116590608,,00226,0,,143,WGE,XINQIAO,S,Simulation application continuation,UN,W0058,00226,74067,1403,SEEUD ZSOFZS IXQ   ZS110850 IT N                   IXQ N31584140E116590608     002260  143WGEXINQIAO                       ,SEEUD ZSOFZS IXQ   ZS2S    UN                                             W005800226                                       
S,EEU,D,,ZSPD,ZS,,IBD,ZS,10810,IT N,,,IBD,N31074305,E121474038,,00036,0,,364,WGE,PUDONG,S,Simulation application continuation,UN,W0065,00036,74069,1904,SEEUD ZSPDZS IBD   ZS110810 IT N                   IBD N31074305E121474038     000360  364WGEPUDONG                        ,SEEUD ZSPDZS IBD   ZS2S    UN                                             W006500036                                       
S,EEU,D,,ZSPD,ZS,,IDD,ZS,10830,IT N,,,IDD,N31074563,E121492734,,00013,0,,203,WGE,PUDONG,S,Simulation application continuation,UU,W0065,00013,74071,1904,SEEUD ZSPDZS IDD   ZS110830 IT N                   IDD N31074563E121492734     000130  203WGEPUDONG                        ,SEEUD ZSPDZS IDD   ZS2S    UU                                             W006500013                                       
S,EEU,D,,ZSPD,ZS,,IHL,ZS,11150,IT N,,,IHL,N31092569,E121485754,,00020,0,,090,WGE,PUDONG,S,Simulation application continuation,UN,W0066,00020,74073,2210,SEEUD ZSPDZS IHL   ZS111150 IT N                   IHL N31092569E121485754     000200  090WGEPUDONG                        ,SEEUD ZSPDZS IHL   ZS2S    UN                                             W006600020                                       
S,EEU,D,,ZSPD,ZS,,IKM,ZS,11110,IT N,,,IKM,N31090887,E121470796,,00036,0,,347,WGE,PUDONG,S,Simulation application continuation,UN,W0065,00036,74075,1904,SEEUD ZSPDZS IKM   ZS111110 IT N                   IKM N31090887E121470796     000360  347WGEPUDONG                        ,SEEUD ZSPDZS IKM   ZS2S    UN                                             W006500036                                       
S,EEU,D,,ZSPD,ZS,,IPD,ZS,11070,IT N,,,IPD,N31092971,E121470884,,00026,0,,136,WGE,PUDONG,S,Simulation application continuation,UN,W0065,00026,74077,1904,SEEUD ZSPDZS IPD   ZS111070 IT N                   IPD N31092971E121470884     000260  136WGEPUDONG                        ,SEEUD ZSPDZS IPD   ZS2S    UN                                             W006500026                                       
S,EEU,D,,ZSPD,ZS,,IPR,ZS,10890,IT N,,,IPR,N31074772,E121493449,,00023,0,,075,WGE,PUDONG,S,Simulation application continuation,UN,W0065,00023,74079,2210,SEEUD ZSPDZS IPR   ZS110890 IT N                   IPR N31074772E121493449     000230  075WGEPUDONG                        ,SEEUD ZSPDZS IPR   ZS2S    UN                                             W006500023                                       
S,EEU,D,,ZSPD,ZS,,IZZ,ZS,10870,IT N,,,IZZ,N31092378,E121485032,,00013,0,,201,WGE,PUDONG,S,Simulation application continuation,UU,W0066,00013,74081,1904,SEEUD ZSPDZS IZZ   ZS110870 IT N                   IZZ N31092378E121485032     000130  201WGEPUDONG                        ,SEEUD ZSPDZS IZZ   ZS2S    UU                                             W006600013                                       
S,EEU,D,,ZSQD,ZS,,IDA,ZS,11190,IT N,,,IDA,N36224430,E120054371,,00033,0,,257,WGE,JIAODONG,S,Simulation application continuation,UN,W0076,00033,74083,2108,SEEUD ZSQDZS IDA   ZS111190 IT N                   IDA N36224430E120054371     000330  257WGEJIAODONG                      ,SEEUD ZSQDZS IDA   ZS2S    UN                                             W007600033                                       
S,EEU,D,,ZSQD,ZS,,IIN,ZS,10855,IT N,,,IIN,N36211185,E120062009,,00036,0,,310,WGE,JIAODONG,S,Simulation application continuation,UN,W0076,00036,74085,2108,SEEUD ZSQDZS IIN   ZS110855 IT N                   IIN N36211185E120062009     000360  310WGEJIAODONG                      ,SEEUD ZSQDZS IIN   ZS2S    UN                                             W007600036                                       
S,EEU,D,,ZSQD,ZS,,IQD,ZS,11015,IT N,,,IQD,N36220503,E120041710,,00036,0,,540,WGE,JIAODONG,S,Simulation application continuation,UN,W0076,00036,74087,2108,SEEUD ZSQDZS IQD   ZS111015 IT N                   IQD N36220503E120041710     000360  540WGEJIAODONG                      ,SEEUD ZSQDZS IQD   ZS2S    UN                                             W007600036                                       
S,EEU,D,,ZSQD,ZS,,IQX,ZS,10975,IT N,,,IQX,N36203258,E120045348,,00039,0,,,WGE,JIAODONG,S,Simulation application continuation,UN,W0076,00039,74089,2108,SEEUD ZSQDZS IQX   ZS110975 IT N                   IQX N36203258E120045348     000390     WGEJIAODONG                      ,SEEUD ZSQDZS IQX   ZS2S    UN                                             W007600039                                       
S,EEU,D,,ZSQZ,ZS,,IJZ,ZS,10870,IT N,,,IJZ,N24481573,E118354328,,00033,0,,127,WGE,JINJIANG,S,Simulation application continuation,UN,W0045,00033,74091,2502,SEEUD ZSQZZS IJZ   ZS110870 IT N                   IJZ N24481573E118354328     000330  127WGEJINJIANG                      ,SEEUD ZSQZZS IJZ   ZS2S    UN                                             W004500033                                       
S,EEU,D,,ZSSH,ZS,,IHA,ZS,10870,IT N,,,IHA,N33470603,E119070647,,00049,0,,209,WGE,LIANSHUI,S,Simulation application continuation,UN,W0067,00049,74093,1805,SEEUD ZSSHZS IHA   ZS110870 IT N                   IHA N33470603E119070647     000490  209WGELIANSHUI                      ,SEEUD ZSSHZS IHA   ZS2S    UN                                             W006700049                                       
S,EEU,D,,ZSSH,ZS,,IPY,ZS,10915,IT N,,,IPY,N33480347,E119075579,,00049,0,,366,WGE,LIANSHUI,S,Simulation application continuation,UN,W0067,00049,74095,1805,SEEUD ZSSHZS IPY   ZS110915 IT N                   IPY N33480347E119075579     000490  366WGELIANSHUI                      ,SEEUD ZSSHZS IPY   ZS2S    UN                                             W006700049                                       
S,EEU,D,,ZSSS,ZS,,IHQ,ZS,11090,IT N,,,IHQ,N31122741,E121195944,,00033,0,,083,WGE,HONGQIAO,S,Simulation application continuation,UN,W0065,00033,74097,1904,SEEUD ZSSSZS IHQ   ZS111090 IT N                   IHQ N31122741E121195944     000330  083WGEHONGQIAO                      ,SEEUD ZSSSZS IHQ   ZS2S    UN                                             W006500033                                       
S,EEU,D,,ZSSS,ZS,,IPK,ZS,11130,IT N,,,IPK,N31123460,E121201305,,00033,0,,130,WGE,HONGQIAO,S,Simulation application continuation,UN,W0065,00033,74099,1904,SEEUD ZSSSZS IPK   ZS111130 IT N                   IPK N31123460E121201305     000330  130WGEHONGQIAO                      ,SEEUD ZSSSZS IPK   ZS2S    UN                                             W006500033                                       
S,EEU,D,,ZSSS,ZS,,ISH,ZS,11170,IT N,,,ISH,N31111995,E121200309,,00033,0,,130,WGE,HONGQIAO,S,Simulation application continuation,UN,W0065,00033,74101,1904,SEEUD ZSSSZS ISH   ZS111170 IT N                   ISH N31111995E121200309     000330  130WGEHONGQIAO                      ,SEEUD ZSSSZS ISH   ZS2S    UN                                             W006500033                                       
S,EEU,D,,ZSSS,ZS,,IWB,ZS,11030,IT N,,,IWB,N31111058,E121201721,,00033,0,,132,WGE,HONGQIAO,S,Simulation application continuation,UN,W0065,00033,74103,1904,SEEUD ZSSSZS IWB   ZS111030 IT N                   IWB N31111058E121201721     000330  132WGEHONGQIAO                      ,SEEUD ZSSSZS IWB   ZS2S    UN                                             W006500033                                       
S,EEU,D,,ZSTX,ZS,,IWS,ZS,10830,IT N,,,IWS,N29441800,E118145067,,00463,0,,203,WGE,TUNXI,S,Simulation application continuation,UN,W0056,00463,74105,1705,SEEUD ZSTXZS IWS   ZS110830 IT N                   IWS N29441800E118145067     004630  203WGETUNXI                         ,SEEUD ZSTXZS IWS   ZS2S    UN                                             W005600463                                       
S,EEU,D,,ZSWA,ZS,,IWH,ZS,10995,IT N,,,IWH,N31055050,E118393310,,00085,0,,541,WGE,XUANZHOU,S,Simulation application continuation,UN,W0060,00085,74107,2413,SEEUD ZSWAZS IWH   ZS110995 IT N                   IWH N31055050E118393310     000850  541WGEXUANZHOU                      ,SEEUD ZSWAZS IWH   ZS2S    UN                                             W006000085                                       
S,EEU,D,,ZSWA,ZS,,IXC,ZS,11155,IT N,,,IXC,N31063480,E118403470,,00069,0,,546,WGE,XUANZHOU,S,Simulation application continuation,UN,W0060,00069,74109,2413,SEEUD ZSWAZS IXC   ZS111155 IT N                   IXC N31063480E118403470     000690  546WGEXUANZHOU                      ,SEEUD ZSWAZS IXC   ZS2S    UN                                             W006000069                                       
S,EEU,D,,ZSWH,ZS,,IQC,ZS,11070,IT N,,,IQC,N37114371,E122135147,,00157,0,,219,WGE,DASHUIPO,S,Simulation application continuation,UN,W0082,00157,74111,1913,SEEUD ZSWHZS IQC   ZS111070 IT N                   IQC N37114371E122135147     001570  219WGEDASHUIPO                      ,SEEUD ZSWHZS IQC   ZS2S    UN                                             W008200157                                       
S,EEU,D,,ZSWH,ZS,,IXM,ZS,11010,IT N,,,IXM,N37104320,E122132679,,00131,0,,274,WGE,DASHUIPO,S,Simulation application continuation,UN,W0082,00131,74113,1913,SEEUD ZSWHZS IXM   ZS111010 IT N                   IXM N37104320E122132679     001310  274WGEDASHUIPO                      ,SEEUD ZSWHZS IXM   ZS2S    UN                                             W008200131                                       
S,EEU,D,,ZSWX,ZS,,IFS,ZS,10890,IT N,,,IFS,N31302841,E120261122,,00026,0,,075,WGE,SHUOFANG,S,Simulation application continuation,UN,W0064,00026,74115,1913,SEEUD ZSWXZS IFS   ZS110890 IT N                   IFS N31302841E120261122     000260  075WGESHUOFANG                      ,SEEUD ZSWXZS IFS   ZS2S    UN                                             W006400026                                       
S,EEU,D,,ZSWX,ZS,,IMF,ZS,10990,IT N,,,IMF,N31290947,E120253714,,00023,0,,329,WGE,SHUOFANG,S,Simulation application continuation,UN,W0064,00023,74117,1607,SEEUD ZSWXZS IMF   ZS110990 IT N                   IMF N31290947E120253714     000230  329WGESHUOFANG                      ,SEEUD ZSWXZS IMF   ZS2S    UN                                             W006400023                                       
S,EEU,D,,ZSWZ,ZS,,IKN,ZS,11030,IT N,,,IKN,N27535186,E120504957,,00039,0,,133,WGE,LONGWAN,S,Simulation application continuation,UN,W0056,00039,74119,2507,SEEUD ZSWZZS IKN   ZS111030 IT N                   IKN N27535186E120504957     000390  133WGELONGWAN                       ,SEEUD ZSWZZS IKN   ZS2S    UN                                             W005600039                                       
S,EEU,D,,ZSWZ,ZS,,IWZ,ZS,10870,IT N,,,IWZ,N27550550,E120513406,,00039,0,,186,WGE,LONGWAN,S,Simulation application continuation,UN,W0056,00039,74121,2507,SEEUD ZSWZZS IWZ   ZS110870 IT N                   IWZ N27550550E120513406     000390  186WGELONGWAN                       ,SEEUD ZSWZZS IWZ   ZS2S    UN                                             W005600039                                       
S,EEU,D,,ZSXZ,ZS,,ICK,ZS,11135,IT N,,,ICK,N34033422,E117322850,,00115,0,,258,WGE,GUANYIN,S,Simulation application continuation,UN,W0064,00115,74123,1810,SEEUD ZSXZZS ICK   ZS111135 IT N                   ICK N34033422E117322850     001150  258WGEGUANYIN                       ,SEEUD ZSXZZS ICK   ZS2S    UN                                             W006400115                                       
S,EEU,D,,ZSXZ,ZS,,IXG,ZS,10890,IT N,,,IXG,N34034115,E117341673,,00115,0,,168,WGE,GUANYIN,S,Simulation application continuation,UN,W0064,00115,74125,2003,SEEUD ZSXZZS IXG   ZS110890 IT N                   IXG N34034115E117341673     001150  168WGEGUANYIN                       ,SEEUD ZSXZZS IXG   ZS2S    UN                                             W006400115                                       
S,EEU,D,,ZSYA,ZS,,ISZ,ZS,11010,IT N,,,ISZ,N32332087,E119432345,,00033,0,,303,WGE,TAIZHOU,S,Simulation application continuation,UN,W0065,00033,74127,1901,SEEUD ZSYAZS ISZ   ZS111010 IT N                   ISZ N32332087E119432345     000330  303WGETAIZHOU                       ,SEEUD ZSYAZS ISZ   ZS2S    UN                                             W006500033                                       
S,EEU,D,,ZSYA,ZS,,ITZ,ZS,11070,IT N,,,ITZ,N32344219,E119430091,,00033,0,,136,WGE,TAIZHOU,S,Simulation application continuation,UN,W0065,00033,74129,1901,SEEUD ZSYAZS ITZ   ZS111070 IT N                   ITZ N32344219E119430091     000330  136WGETAIZHOU                       ,SEEUD ZSYAZS ITZ   ZS2S    UN                                             W006500033                                       
S,EEU,D,,ZSYN,ZS,,IGF,ZS,11090,IT N,,,IGF,N33251177,E120115650,,00023,0,,120,WGE,NANYANG,S,Simulation application continuation,UN,W0068,00023,74131,1605,SEEUD ZSYNZS IGF   ZS111090 IT N                   IGF N33251177E120115650     000230  120WGENANYANG                       ,SEEUD ZSYNZS IGF   ZS2S    UN                                             W006800023                                       
S,EEU,D,,ZSYN,ZS,,IYC,ZS,11130,IT N,,,IYC,N33260727,E120124933,,00023,0,,123,WGE,NANYANG,S,Simulation application continuation,UN,W0068,00023,74133,1605,SEEUD ZSYNZS IYC   ZS111130 IT N                   IYC N33260727E120124933     000230  123WGENANYANG                       ,SEEUD ZSYNZS IYC   ZS2S    UN                                             W006800023                                       
S,EEU,D,,ZSYT,ZS,,IYN,ZS,10890,IT N,,,IYN,N37390560,E120580190,,00164,0,,186,WGE,PENGLAI,S,Simulation application continuation,UN,W0081,00164,74135,2405,SEEUD ZSYTZS IYN   ZS110890 IT N                   IYN N37390560E120580190     001640  186WGEPENGLAI                       ,SEEUD ZSYTZS IYN   ZS2S    UN                                             W008100164                                       
S,EEU,D,,ZSYT,ZS,,IYT,ZS,10850,IT N,,,IYT,N37401178,E120591711,,00161,0,,249,WGE,PENGLAI,S,Simulation application continuation,UN,W0081,00161,74137,2405,SEEUD ZSYTZS IYT   ZS110850 IT N                   IYT N37401178E120591711     001610  249WGEPENGLAI                       ,SEEUD ZSYTZS IYT   ZS2S    UN                                             W008100161                                       
S,EEU,D,,ZSYW,ZS,,IZX,ZS,11170,IT N,,,IZX,N29195670,E120014451,,00285,0,,130,WGE,YIWU,S,Simulation application continuation,UN,W0058,00285,74139,1804,SEEUD ZSYWZS IZX   ZS111170 IT N                   IZX N29195670E120014451     002850  130WGEYIWU                          ,SEEUD ZSYWZS IZX   ZS2S    UN                                             W005800285                                       
