record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,sim_cont_appl_code,sim_cont_appl_label,cont#3_appl_code,cont#3_appl_label,cont#4_appl_code,cont#4_appl_label,cont#5_appl_code,cont#5_appl_label,primary_1_123,sim_cont_1_123,cont#3_1_123,cont#4_1_123,cont#5_1_123
S,EEU,P,,UADD,UA,V,APP,0122100,,V,0,,R,A,,N42511600,E071180800,E0060,02190,Y,,,,,,,,,,00,,,,,TARAZ,,,,,,,,,SEEUP UADDUAVAPP0122100 V0   RA N42511600E071180800E006002190Y                          00        TARAZ                    ,,,,
S,EEU,P,,UADD,UA,V,ATI,0118500,T,V,0,,N,A,,N42511600,E071180800,E0060,02190,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UADDUAVATI0118500TV0   NA N42511600E071180800E006002190Y                          00                                 ,,,,
S,EEU,P,,UADD,UA,V,ATI,0127400,T,V,0,L,N,A,,N42511600,E071180800,E0060,02190,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UADDUAVATI0127400TV0  LNA N42511600E071180800E006002190Y                          00                                 ,,,,
S,EEU,P,,UADD,UA,V,OPS,0131800,,V,0,,N,A,,N42511600,E071180800,E0060,02190,Y,,,,,,,,,,00,,,,,TARAZ TRANZIT,,,,,,,,,SEEUP UADDUAVOPS0131800 V0   NA N42511600E071180800E006002190Y                          00        TARAZ TRANZIT            ,,,,
S,EEU,P,,UADD,UA,V,TWR,0122100,,V,0,,N,A,,N42511600,E071180800,E0060,02190,Y,,,,,,,,,,00,,,,,TARAZ,,,,,,,,,SEEUP UADDUAVTWR0122100 V0   NA N42511600E071180800E006002190Y                          00        TARAZ                    ,,,,
S,EEU,P,,UAII,UA,V,ATI,0119200,T,V,0,,N,A,,N42215400,E069283200,E0060,01387,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UAIIUAVATI0119200TV0   NA N42215400E069283200E006001387Y                          00                                 ,,,,
S,EEU,P,,UAII,UA,V,ATI,0126600,T,V,0,L,N,A,,N42215400,E069283200,E0060,01387,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UAIIUAVATI0126600TV0  LNA N42215400E069283200E006001387Y                          00                                 ,,,,
S,EEU,P,,UAII,UA,V,OPS,0127000,,V,0,,N,A,,N42215400,E069283200,E0060,01387,Y,,,,,,,,,,00,,,,,SHYMKENT TRANZIT,,,,,,,,,SEEUP UAIIUAVOPS0127000 V0   NA N42215400E069283200E006001387Y                          00        SHYMKENT TRANZIT         ,,,,
S,EEU,P,,UAII,UA,V,TWR,0125900,,V,0,,R,A,,N42215400,E069283200,E0060,01387,Y,,,,,,,,,,00,,,,,SHYMKENT,,,,,,,,,SEEUP UAIIUAVTWR0125900 V0   RA N42215400E069283200E006001387Y                          00        SHYMKENT                 ,,,,
S,EEU,P,,UAIT,UA,V,ATI,0118300,T,V,0,L,N,A,,N43184000,E068330100,E0060,00989,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UAITUAVATI0118300TV0  LNA N43184000E068330100E006000989Y                          00                                 ,,,,
S,EEU,P,,UAIT,UA,V,ATI,0124400,T,V,0,,N,A,,N43184000,E068330100,E0060,00989,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UAITUAVATI0124400TV0   NA N43184000E068330100E006000989Y                          00                                 ,,,,
S,EEU,P,,UAIT,UA,V,OPS,0121350,,V,0,,N,A,,N43184000,E068330100,E0060,00989,Y,,,,,,,,,,00,,,,,TURKISTAN TRANZIT,,,,,,,,,SEEUP UAITUAVOPS0121350 V0   NA N43184000E068330100E006000989Y                          00        TURKISTAN TRANZIT        ,,,,
S,EEU,P,,UAIT,UA,V,TWR,0131300,,V,0,,R,A,,N43184000,E068330100,E0060,00989,Y,,,,,,,,,,00,,,,,TURKISTAN,,,,,,,,,SEEUP UAITUAVTWR0131300 V0   RA N43184000E068330100E006000989Y                          00        TURKISTAN                ,,,,
S,EEU,P,,UAKD,UA,V,APP,0127100,,V,1,,R,A,,N47423300,E067441800,E0080,01251,N,,,,,,,,,,00,,,,,ZHEZKAZGAN,,,,,,,,,SEEUP UAKDUAVAPP0127100 V1   RA N47423300E067441800E008001251N                          00        ZHEZKAZGAN               ,SEEUP UAKDUAVAPP0127100 V2 N  BY NOTAM                                                                                     ,,,
S,EEU,P,,UAKD,UA,V,ATI,0122400,T,V,1,L,N,A,,N47423300,E067441800,E0080,01251,N,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UAKDUAVATI0122400TV1  LNA N47423300E067441800E008001251N                          00                                 ,SEEUP UAKDUAVATI0122400TV2 N  BY NOTAM                                                                                     ,,,
S,EEU,P,,UAKD,UA,V,ATI,0131400,T,V,1,,N,A,,N47423300,E067441800,E0080,01251,N,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UAKDUAVATI0131400TV1   NA N47423300E067441800E008001251N                          00                                 ,SEEUP UAKDUAVATI0131400TV2 N  BY NOTAM                                                                                     ,,,
S,EEU,P,,UAKD,UA,V,GND,0127100,,V,1,,N,A,,N47423300,E067441800,E0080,01251,N,,,,,,,,,,00,,,,,ZHEZKAZGAN,,,,,,,,,SEEUP UAKDUAVGND0127100 V1   NA N47423300E067441800E008001251N                          00        ZHEZKAZGAN               ,SEEUP UAKDUAVGND0127100 V2 N  BY NOTAM                                                                                     ,,,
S,EEU,P,,UAKD,UA,V,OPS,0131600,,V,1,,N,A,,N47423300,E067441800,E0080,01251,N,,,,,,,,,,00,,,,,ZHEZKAZGAN TRANZIT,,,,,,,,,SEEUP UAKDUAVOPS0131600 V1   NA N47423300E067441800E008001251N                          00        ZHEZKAZGAN TRANZIT       ,SEEUP UAKDUAVOPS0131600 V2 N  BY NOTAM                                                                                     ,,,
S,EEU,P,,UAKD,UA,V,TWR,0127100,,V,1,,N,A,,N47423300,E067441800,E0080,01251,N,,,,,,,,,,00,,,,,ZHEZKAZGAN,,,,,,,,,SEEUP UAKDUAVTWR0127100 V1   NA N47423300E067441800E008001251N                          00        ZHEZKAZGAN               ,SEEUP UAKDUAVTWR0127100 V2 N  BY NOTAM                                                                                     ,,,
