record_type,area_code,sec,icao,icao_code,sub,localizer_identifier,ils_category,localizer_frequency,runway_identifier,localizer_latitude,localizer_longitude,localizer_bearing,glide_slope_latitude,glide_slope_longitude,localizer_position,localizer_position_reference,glide_slope_position,localizer_width,glide_slope_angle,station_declination,glide_slope_height_lthr,glide_slope_elevation,supporting_facility_id,supporting_facility_icao,supporting_facility_section,supporting_facility_subsection,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,PAC,P,VTUV,VT,I,IROT,1,10950,RW36,N16074430,E103462770,0030,N16063580,E103462060,0986,,0959,0500,300,W0010,50,00451,,,,,SPACP VTUVVTIIROT1   110950RW36 N16074430E1034627700030N16063580E1034620600986 09590500300W00105000451                     ,S,Simulation application continuation,SPACP VTUVVTIIROT1   2S    U  N                    00200N                              140                                 ,7,"localizer_latitude,localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,glide_slope_position,primary_1_123"
S,PAC,P,VTUW,VT,I,INKP,1,10970,RW15,N17222060,E104390510,1460,N17232450,E104381410,0963,,1066,0000,300,W0010,50,00587,,,,,SPACP VTUWVTIINKP1   110970RW15 N17222060E1043905101460N17232450E1043814100963 10660000300W00105000587                     ,S,Simulation application continuation,SPACP VTUWVTIINKP1   2S    U  N                    14500Y                              140                                 ,7,"localizer_latitude,localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,glide_slope_position,primary_1_123"
S,SAM,P,SAAP,SA,I,PA,1,11030,RW20,S31483042,W060285787,1980,S31471778,W060284984,1589,-,1123,0000,300,W0100,52,00281,,,,,SSAMP SAAPSAIPA  1   111030RW20 S31483042W0602857871980S31471778W0602849841589-11230000300W01005200281                     ,S,Simulation application continuation,SSAMP SAAPSAIPA  1   2S    U  U                    18800N                              140                                 ,6,"localizer_longitude,localizer_width,station_declination,glide_slope_height_lthr,primary_1_123,cont#2_1_123"
S,SAM,P,SAAR,SA,I,RO,1,10990,RW20,S32550963,W060471772,2000,S32533520,W060465150,0954,,1008,0500,300,W0090,50,00130,,,,,SSAMP SAARSAIRO  1   110990RW20 S32550963W0604717722000S32533520W0604651500954 10080500300W00905000130                     ,S,Simulation application continuation,SSAMP SAARSAIRO  1   2S    U  Y                    19100N                              140                                 ,6,"localizer_latitude,localizer_longitude,localizer_bearing,localizer_position,station_declination,primary_1_123"
S,SAM,P,SAAV,SA,I,SV,1,10950,RW21,S31431983,W060490078,2130,S31421514,W060482350,0666,,1010,0500,300,W0100,52,00112,,,,,SSAMP SAAVSAISV  1   110950RW21 S31431983W0604900782130S31421514W0604823500666 10100500300W01005200112                     ,S,Simulation application continuation,SSAMP SAAVSAISV  1   2S    U  N                    20300N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,SAM,P,SADP,SA,I,PR,1,11050,RW17,S34371277,W058362671,1670,S34361223,W058365219,0606,,1062,0000,300,W0100,57,00093,,,,,SSAMP SADPSAIPR  1   111050RW17 S34371277W0583626711670S34361223W0583652190606 10620000300W01005700093                     ,S,Simulation application continuation,SSAMP SADPSAIPR  1   2S    U  N                    15700N                              140                                 ,4,"localizer_bearing,station_declination,glide_slope_height_lthr,primary_1_123"
S,SAM,P,SAEZ,SA,I,EZ,1,10870,RW35,S34481566,W058320710,3530,S34494563,W058313012,1481,,1098,0500,300,W0090,53,00063,,,,,SSAMP SAEZSAIEZ  1   110870RW35 S34481566W0583207103530S34494563W0583130121481 10980500300W00905300063                     ,S,Simulation application continuation,SSAMP SAEZSAIEZ  1   2S    U  Y                    34400N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,SAM,P,SAEZ,SA,I,PC,3,11010,RW11,S34493281,W058305722,1110,S34491551,W058330152,0723,,1037,0500,300,W0090,54,00062,,,,,SSAMP SAEZSAIPC  3   111010RW11 S34493281W0583057221110S34491551W0583301520723 10370500300W00905400062                     ,S,Simulation application continuation,SSAMP SAEZSAIPC  3   2S    U  Y                    10200N                              140                                 ,4,"localizer_bearing,station_declination,glide_slope_height_lthr,primary_1_123"
S,SAM,P,SAME,SA,I,DO,1,10990,RW36,S32485960,W068473350,0020,S32503010,W068473030,0953,,0961,0500,300,W0020,51,02346,,,,,SSAMP SAMESAIDO  1   110990RW36 S32485960W0684733500020S32503010W0684730300953 09610500300W00205102346                     ,S,Simulation application continuation,SSAMP SAMESAIDO  1   2S    U  Y                    36000N                              140                                 ,7,"localizer_latitude,localizer_bearing,glide_slope_longitude,localizer_position,station_declination,primary_1_123,cont#2_1_123"
S,SAM,P,SANL,SA,I,LR,1,11010,RW21,S29233668,W066481358,2130,S29222034,W066472139,0804,,1030,0000,300,W0050,51,01454,,,,,SSAMP SANLSAILR  1   111010RW21 S29233668W0664813582130S29222034W0664721390804 10300000300W00505101454                     ,S,Simulation application continuation,SSAMP SANLSAILR  1   2S    U  N                    20800N                              140                                 ,4,"localizer_bearing,localizer_width,station_declination,primary_1_123"
S,SAM,P,SANR,SA,I,RH,1,10870,RW01,S27285287,W064560664,0110,S27301821,W064561536,1454,,1011,0000,300,W0080,51,00952,,,,,SSAMP SANRSAIRH  1   110870RW01 S27285287W0645606640110S27301821W0645615361454 10110000300W00805100952                     ,S,Simulation application continuation,SSAMP SANRSAIRH  1   2S    U  U                    00300N                              140                                 ,5,"localizer_bearing,localizer_width,station_declination,primary_1_123,cont#2_1_123"
S,SAM,P,SARC,SA,I,CR,1,10970,RW20,S27272280,W058454850,2020,S27262100,W058453430,0505,,1030,0000,300,W0140,53,00201,,,,,SSAMP SARCSAICR  1   110970RW20 S27272280W0584548502020S27262100W0584534300505 10300000300W01405300201                     ,S,Simulation application continuation,SSAMP SARCSAICR  1   2S    U  U                    18800N                              140                                 ,9,"localizer_latitude,localizer_longitude,localizer_bearing,glide_slope_longitude,localizer_position,glide_slope_position,station_declination,primary_1_123,cont#2_1_123"
S,SAM,P,SARE,SA,I,RS,1,11030,RW21,S27274992,W059034331,2140,S27262546,W059031190,0880,,0991,0000,300,W0130,56,00220,,,,,SSAMP SARESAIRS  1   111030RW21 S27274992W0590343312140S27262546W0590311900880 09910000300W01305600220                     ,S,Simulation application continuation,SSAMP SARESAIRS  1   2S    U  U                    20100N                              140                                 ,9,"localizer_longitude,localizer_bearing,glide_slope_latitude,glide_slope_longitude,localizer_position,glide_slope_position,station_declination,primary_1_123,cont#2_1_123"
S,SAM,P,SARI,SA,I,IG,1,11090,RW31,S25434910,W054292440,3120,S25443510,W054274450,0630,,1217,0500,300,W0170,52,00958,,,,,SSAMP SARISAIIG  1   111090RW31 S25434910W0542924403120S25443510W0542744500630 12170500300W01705200958                     ,S,Simulation application continuation,SSAMP SARISAIIG  1   2S    U  N                    29500N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,SAM,P,SASA,SA,I,SA,1,11030,RW02,S24503390,W065290010,0200,S24520950,W065292570,1342,,1222,0500,300,W0090,55,04131,,,,,SSAMP SASASAISA  1   111030RW02 S24503390W0652900100200S24520950W0652925701342 12220500300W00905504131                     ,S,Simulation application continuation,SSAMP SASASAISA  1   2S    U  N                    01100N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,SAM,P,SASJ,SA,I,JU,1,11010,RW34,S24224020,W065062580,3400,S24241050,W065053450,1421,,0813,0500,300,W0100,52,02956,,,,,SSAMP SASJSAIJU  1   111010RW34 S24224020W0650625803400S24241050W0650534501421 08130500300W01005202956                     ,S,Simulation application continuation,SSAMP SASJSAIJU  1   2S    U  Y                    33000N                              140                                 ,5,"localizer_bearing,localizer_position,glide_slope_position,station_declination,primary_1_123"
S,SAM,P,SAVC,SA,I,CR,1,11030,RW25,S45471690,W067291230,2540,S45465560,W067270690,1038,,0945,0500,300,E0050,54,00151,,,,,SSAMP SAVCSAICR  1   111030RW25 S45471690W0672912302540S45465560W0672706901038 09450500300E00505400151                     ,S,Simulation application continuation,SSAMP SAVCSAICR  1   2S    U  N                    25900N                              140                                 ,4,"localizer_bearing,station_declination,primary_1_123,cont#2_1_123"
S,SAM,P,SAVE,SA,I,ES,1,10970,RW23,S42544200,W071090750,2300,S42540110,W071073170,1357,,0972,0000,300,E0070,49,02616,,,,,SSAMP SAVESAIES  1   110970RW23 S42544200W0710907502300S42540110W0710731701357 09720000300E00704902616                     ,S,Simulation application continuation,SSAMP SAVESAIES  1   2S    U  U                    23700N                              140                                 ,4,"localizer_bearing,localizer_width,station_declination,primary_1_123"
S,SAM,P,SAVT,SA,I,TR,1,10950,RW25,S43125650,W065172106,2470,S43123027,W065153145,1165,,1034,0000,300,E0020,50,00153,,,,,SSAMP SAVTSAITR  1   110950RW25 S43125650W0651721062470S43123027W0651531451165 10340000300E00205000153                     ,S,Simulation application continuation,SSAMP SAVTSAITR  1   2S    U  U                    24900N                              140                                 ,4,"localizer_bearing,localizer_width,station_declination,primary_1_123"
S,SAM,P,SAWC,SA,I,EC,1,10890,RW25,S50165373,W072043237,2530,S50164986,W072022163,1077,,0961,0500,300,E0120,49,00681,,,,,SSAMP SAWCSAIEC  1   110890RW25 S50165373W0720432372530S50164986W0720221631077 09610500300E01204900681                     ,S,Simulation application continuation,SSAMP SAWCSAIEC  1   2S    U  N                    26500N                              140                                 ,4,"localizer_bearing,localizer_position,station_declination,primary_1_123"
S,SAM,P,SAWG,SA,I,GL,1,11030,RW25,S51363703,W069203480,2550,S51363312,W069173090,1079,,1129,0000,300,E0110,55,00046,,,,,SSAMP SAWGSAIGL  1   111030RW25 S51363703W0692034802550S51363312W0691730901079 11290000300E01105500046                     ,S,Simulation application continuation,SSAMP SAWGSAIGL  1   2S    U  U                    26600N                              140                                 ,10,"localizer_latitude,localizer_longitude,localizer_bearing,glide_slope_latitude,glide_slope_longitude,localizer_position,glide_slope_position,glide_slope_elevation,primary_1_123,cont#2_1_123"
S,SAM,P,SAWH,SA,I,US,1,11130,RW25,S54503920,W068191060,2540,S54502990,W068165000,0454,,0844,0000,350,E0120,54,00069,,,,,SSAMP SAWHSAIUS  1   111130RW25 S54503920W0681910602540S54502990W0681650000454 08440000350E01205400069                     ,S,Simulation application continuation,SSAMP SAWHSAIUS  1   2S    U  U                    26600N                              140                                 ,8,"localizer_latitude,localizer_longitude,localizer_bearing,localizer_position,localizer_width,station_declination,primary_1_123,cont#2_1_123"
S,SAM,P,SAZM,SA,I,MP,1,10950,RW13,S37562773,W057333530,1310,S37555350,W057345311,1000,,1102,0000,300,W0080,51,00066,,,,,SSAMP SAZMSAIMP  1   110950RW13 S37562773W0573335301310S37555350W0573453111000 11020000300W00805100066                     ,S,Simulation application continuation,SSAMP SAZMSAIMP  1   2S    U  U                    12300N                              140                                 ,5,"localizer_bearing,localizer_width,glide_slope_elevation,primary_1_123,cont#2_1_123"
S,SAM,P,SAZN,SA,I,NE,1,11030,RW09,S38565664,W068081441,0880,S38570034,W068100072,1013,,1046,0500,300,E0020,54,00889,,,,,SSAMP SAZNSAINE  1   111030RW09 S38565664W0680814410880S38570034W0681000721013 10460500300E00205400889                     ,S,Simulation application continuation,SSAMP SAZNSAINE  1   2S    U  N                    09000N                              140                                 ,5,"localizer_longitude,localizer_bearing,station_declination,glide_slope_height_lthr,primary_1_123"
S,SAM,P,SAZR,SA,I,SR,1,11030,RW19,S36360280,W064164330,1950,S36345100,W064163170,0910,,1148,0000,300,W0040,54,00630,,,,,SSAMP SAZRSAISR  1   111030RW19 S36360280W0641643301950S36345100W0641631700910 11480000300W00405400630                     ,S,Simulation application continuation,SSAMP SAZRSAISR  1   2S    U  N                    19100N                              140                                 ,3,"localizer_bearing,station_declination,primary_1_123"
S,SAM,P,SAZS,SA,I,BR,1,10950,RW29,S41084400,W071102600,2890,S41091970,W071085700,0989,,0996,0000,300,E0060,57,02762,,,,,SSAMP SAZSSAIBR  1   110950RW29 S41084400W0711026002890S41091970W0710857000989 09960000300E00605702762                     ,S,Simulation application continuation,SSAMP SAZSSAIBR  1   2S    U  U                    29500N                              140                                 ,10,"localizer_longitude,localizer_bearing,glide_slope_latitude,glide_slope_longitude,glide_slope_position,localizer_width,station_declination,glide_slope_elevation,primary_1_123,cont#2_1_123"
S,SAM,P,SBBE,SB,I,IBE,1,10930,RW07,S01220780,W048275650,0660,S01230730,W048290050,0721,,1076,0500,300,W0200,56,00037,,,,,SSAMP SBBESBIIBE 1   110930RW07 S01220780W0482756500660S01230730W0482900500721 10760500300W02005600037                     ,S,Simulation application continuation,SSAMP SBBESBIIBE 1   2S    U  Y                    04600N                              140                                 ,2,"runway_identifier,primary_1_123"
S,SAM,P,SBBR,SB,I,IBK,1,10910,RW29R,S15514957,W047555030,2880,S15513914,W047540651,1084,,0911,0500,300,W0220,51,03480,,,,,SSAMP SBBRSBIIBK 1   110910RW29RS15514957W0475550302880S15513914W0475406511084 09110500300W02205103480                     ,S,Simulation application continuation,SSAMP SBBRSBIIBK 1   2S    U  U                    26600N                              140                                 ,3,"localizer_longitude,localizer_position,primary_1_123"
S,SAM,P,SBCC,SB,I,ICC,1,10970,RW12,S09201101,W054570848,1210,S09195101,W054582649,0495,,0966,0000,300,W0190,55,01765,,,,,SSAMP SBCCSBIICC 1   110970RW12 S09201101W0545708481210S09195101W0545826490495 09660000300W01905501765                     ,S,Simulation application continuation,SSAMP SBCCSBIICC 1   2S    U  U                    10200N                              140                                 ,6,"localizer_bearing,localizer_position,localizer_position_reference,localizer_width,primary_1_123,cont#2_1_123"
S,SAM,P,SBCT,SB,I,ICT,2,10930,RW15,S25321560,W049095570,1550,S25312300,W049104850,0792,,0898,0000,300,W0200,54,02972,,,,,SSAMP SBCTSBIICT 2   110930RW15 S25321560W0490955701550S25312300W0491048500792 08980000300W02005402972                     ,S,Simulation application continuation,SSAMP SBCTSBIICT 2   2S    U  N                    13500N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
