record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,AFR,D,,,,,DTI,HD,11390,VDHW,N11325467,E043053677,,N11325467,E043053677,E0020,00400,2,,,WGE,DJIBOUTI,SAFRD        DTI   HD111390VDHW N11325467E043053677    N11325467E043053677E0020004002     WGEDJIBOUTI                      ,S,Simulation application continuation,SAFRD        DTI   HD2S    UN                                             E001800400                                       
S,AFR,D,,,,,DUT,DN,11690,VDHW,N11482490,E009191480,,N11482490,E009191480,W0010,01355,2,,,WGE,DUTSE,SAFRD        DUT   DN111690VDHW N11482490E009191480    N11482490E009191480W0010013552     WGEDUTSE                         ,S,Simulation application continuation,SAFRD        DUT   DN2S    UY                                             E000701355                                       
S,AFR,D,,,,,DV,HT,11270,VDUW,S06531682,E039113377,,S06531682,E039113377,W0020,00230,2,,,WGE,DAR-ES-SALAAM,SAFRD        DV    HT111270VDUW S06531682E039113377    S06531682E039113377W0020002302     WGEDAR-ES-SALAAM                 ,S,Simulation application continuation,SAFRD        DV    HT2S    UN                                             W0027                                            
S,AFR,D,,,,,DVL,FW,11490,VDHW,S13484000,E033482800,,S13484000,E033482800,W0030,04101,2,,,WGE,LILONGWE,SAFRD        DVL   FW111490VDHW S13484000E033482800    S13484000E033482800W0030041012     WGELILONGWE                      ,S,Simulation application continuation,SAFRD        DVL   FW2S    UN                                             W0061                                            
S,AFR,D,,,,,DWA,HA,11770,VDHW,N09383703,E041503956,,N09383703,E041503956,E0020,03661,2,,438,WGE,DIRE DAWA,SAFRD        DWA   HA111770VDHW N09383703E041503956    N09383703E041503956E0020036612  438WGEDIRE DAWA                     ,S,Simulation application continuation,SAFRD        DWA   HA2S    UN                                             E0018                                            
S,AFR,D,,,,,DZP,FM,11350,VDHW,S12483960,E045165110,,S12483960,E045165110,W0080,00041,2,,299,WGE,DZAOUDZI,SAFRD        DZP   FM111350VDHW S12483960E045165110    S12483960E045165110W0080000412  299WGEDZAOUDZI                      ,S,Simulation application continuation,SAFRD        DZP   FM2S    UN                                             W008800041                                       
S,AFR,D,,,,,EBA,DT,11380,V HW,N31422110,E009151680,,,,E0020,,2,,,WGE,EL BORMA,SAFRD        EBA   DT111380V HW N31422110E009151680                       E0020     2     WGEEL BORMA                      ,S,Simulation application continuation,SAFRD        EBA   DT2S    UN                                             E0027                                            
S,AFR,D,,,,,ELD,HK,11470,VDHW,N00242400,E035135180,,N00242400,E035135180,E0010,06880,2,,359,WGE,ELDORET,SAFRD        ELD   HK111470VDHW N00242400E035135180    N00242400E035135180E0010068802  359WGEELDORET                       ,S,Simulation application continuation,SAFRD        ELD   HK2S    UN                                             E001106880                                       
S,AFR,D,,,,,ELO,DA,11760,VDHW,N33303764,E006465021,,N33303764,E006465021,E0020,00203,2,,,WGE,EL-OUED ABDELKADER LAMOUDI,SAFRD        ELO   DA111760VDHW N33303764E006465021    N33303764E006465021E0020002032     WGEEL-OUED ABDELKADER LAMOUDI    ,S,Simulation application continuation,SAFRD        ELO   DA2S    UN                                             E002500203                                       
S,AFR,D,,,,,ELV,FA,11450,VDHB,S33021316,E027492336,,S33021316,E027492336,W0270,00406,2,,559,WGE,EAST LONDON,SAFRD        ELV   FA111450VDHB S33021316E027492336    S33021316E027492336W0270004062  559WGEEAST LONDON                   ,S,Simulation application continuation,SAFRD        ELV   FA2S    UN                                             W030300406                                       
S,AFR,D,,,,,ENG,DN,11570,VDHW,N06285120,E007360440,,N06285120,E007360440,W0020,00453,2,,288,WGE,ENUGU,SAFRD        ENG   DN111570VDHW N06285120E007360440    N06285120E007360440W0020004532  288WGEENUGU                         ,S,Simulation application continuation,SAFRD        ENG   DN2S    UN                                             W000400453                                       
S,AFR,D,,,,,ERA,GM,11710,VDHW,N31552700,W004213790,,N31552700,W004213790,W0010,03346,2,,580,WGE,ERRACHIDIA,SAFRD        ERA   GM111710VDHW N31552700W004213790    N31552700W004213790W0010033462  580WGEERRACHIDIA                    ,S,Simulation application continuation,SAFRD        ERA   GM2S    UY                                             E000203346                                       
S,AFR,D,,,,,ERV,FA,11630,VDHW,S23373079,E027575170,,S23373079,E027575170,W0160,03790,2,,,WGE,ELLISRAS,SAFRD        ERV   FA111630VDHW S23373079E027575170    S23373079E027575170W0160037902     WGEELLISRAS                      ,S,Simulation application continuation,SAFRD        ERV   FA2S    UN                                             W0165                                            
S,AFR,D,,,,,ESS,GM,11270,VDHW,N31240456,W009411291,,N31240456,W009411291,W0020,00394,2,,587,WGE,ESSAOUIRA,SAFRD        ESS   GM111270VDHW N31240456W009411291    N31240456W009411291W0020003942  587WGEESSAOUIRA                     ,S,Simulation application continuation,SAFRD        ESS   GM2S    UN                                             W001300394                                       
S,AFR,D,,,,,FDN,FM,11530,DL,,,FDN,S25021560,E046571100,,00098,1,,,WGE,TOLAGNARO,SAFRD        FDN   FM111530 DL                     FDN S25021560E046571100     000981     WGETOLAGNARO                     ,S,Simulation application continuation,SAFRD        FDN   FM2S    UN                                             W0247                                            
S,AFR,D,,,,,FES,GM,11570,VDHW,N33553870,W005004890,,N33553870,W005004890,W0020,01870,2,,570,WGE,FES,SAFRD        FES   GM111570VDHW N33553870W005004890    N33553870W005004890W0020018702  570WGEFES                           ,S,Simulation application continuation,SAFRD        FES   GM2S    UN                                             E000101870                                       
S,AFR,D,,,,,FL,FT,11530,VDHW,N12083010,E015021790,,N12083010,E015021790,E0010,00988,2,,463,WGE,N'DJAMENA,SAFRD        FL    FT111530VDHW N12083010E015021790    N12083010E015021790E0010009882  463WGEN'DJAMENA                     ,S,Simulation application continuation,SAFRD        FL    FT2S    UN                                             E001800988                                       
S,AFR,D,,,,,FNV,FB,11300,VDHW,S21080552,E027253350,,S21080552,E027253350,W0120,03312,2,,522,WGE,FRANCISTOWN,SAFRD        FNV   FB111300VDHW S21080552E027253350    S21080552E027253350W0120033122  522WGEFRANCISTOWN                   ,S,Simulation application continuation,SAFRD        FNV   FB2S    UN                                             W012703312                                       
S,AFR,D,,,,,FRH,GU,11210,V LW,N10030380,W010453660,,,,W0100,,1,,,WGE,FARANAH,SAFRD        FRH   GU111210V LW N10030380W010453660                       W0100     1     WGEFARANAH                       ,S,Simulation application continuation,SAFRD        FRH   GU2S    UN                                             W0045                                            
S,AFR,D,,,,,FRV,FO,11610,VDHW,S01391110,E013263810,,S01391110,E013263810,W0020,01578,2,,,WGE,FRANCEVILLE,SAFRD        FRV   FO111610VDHW S01391110E013263810    S01391110E013263810W0020015782     WGEFRANCEVILLE                   ,S,Simulation application continuation,SAFRD        FRV   FO2S    UN                                             W000501578                                       
S,AFR,D,,,,,FSR,HS,11500,VDHW,N13355409,E025181066,,N13355409,E025181066,E0030,02437,2,,,WGE,EL FASHIR,SAFRD        FSR   HS111500VDHW N13355409E025181066    N13355409E025181066E0030024372     WGEEL FASHIR                     ,S,Simulation application continuation,SAFRD        FSR   HS2S    UN                                             E003302437                                       
S,AFR,D,,,,,FTV,GC,11410,VDHW,N28255080,W013515220,,N28255130,W013515220,W0040,00001,2,,,WGE,FUERTEVENTURA,SAFRD        FTV   GC111410VDHW N28255080W013515220    N28255130W013515220W0040000012     WGEFUERTEVENTURA                 ,S,Simulation application continuation,SAFRD        FTV   GC2S    UN                                             W0028                                            
S,AFR,D,,,,,FUE,GC,10800,DL,,,FUE,N28225690,W013515820,,00098,1,,,WGE,FUERTEVENTURA,SAFRD        FUE   GC110800 DL                     FUE N28225690W013515820     000981     WGEFUERTEVENTURA                 ,S,Simulation application continuation,SAFRD        FUE   GC2S    UN                                             W0028                                            
S,AFR,D,,,,,FY,FT,11470,VDHW,N17555100,E019080300,,N17555100,E019080300,E0020,00785,2,,585,WGE,FAYA-LARGEAU,SAFRD        FY    FT111470VDHW N17555100E019080300    N17555100E019080300E0020007852  585WGEFAYA-LARGEAU                  ,S,Simulation application continuation,SAFRD        FY    FT2S    UY                                             E0029                                            
S,AFR,D,,,,,FYM,HE,11730,VDHW,N29235100,E030233500,,N29235100,E030233500,E0050,00050,2,,,WGE,FAYOUM,SAFRD        FYM   HE111730VDHW N29235100E030233500    N29235100E030233500E0050000502     WGEFAYOUM                        ,S,Simulation application continuation,SAFRD        FYM   HE2S    UN                                             E004700050                                       
S,AFR,D,,,,,GAB,DT,11540,VDH,N33435590,E009551270,,N33435590,E009551270,E0030,00400,2,,332,WGE,GABES,SAFRD        GAB   DT111540VDH  N33435590E009551270    N33435590E009551270E0030004002  332WGEGABES                         ,S,Simulation application continuation,SAFRD        GAB   DT2S    UN                                             E003000400                                       
S,AFR,D,,,,,GAD,HL,11580,VDHW,N30094900,E009442900,,N30094900,E009442900,E0010,01110,2,,,WGE,GHADAMES,SAFRD        GAD   HL111580VDHW N30094900E009442900    N30094900E009442900E0010011102     WGEGHADAMES                      ,S,Simulation application continuation,SAFRD        GAD   HL2S    UU                                             E002701110                                       
S,AFR,D,,,,,GAF,DT,10900,VDHW,N34251380,E008492700,,N34251380,E008492700,E0020,01100,2,,536,WGE,GAFSA,SAFRD        GAF   DT110900VDHW N34251380E008492700    N34251380E008492700E0020011002  536WGEGAFSA                         ,S,Simulation application continuation,SAFRD        GAF   DT2S    UN                                             E002901100                                       
S,AFR,D,,,,,GAO,GA,11230,VDLW,N16144448,E000001615,,N16144448,E000001615,E0000,00889,1,,537,WGE,GAO,SAFRD        GAO   GA111230VDLW N16144448E000001615    N16144448E000001615E0000008891  537WGEGAO                           ,S,Simulation application continuation,SAFRD        GAO   GA2S    UY                                             W000400889                                       
S,AFR,D,,,,,GAV,FA,11550,V HW,S26305363,E027403517,,,,W0200,,2,,,WGE,GRASMERE,SAFRD        GAV   FA111550V HW S26305363E027403517                       W0200     2     WGEGRASMERE                      ,S,Simulation application continuation,SAFRD        GAV   FA2S    UN                                             W0209                                            
S,AFR,D,,,,,GB,DN,11590,VDHW,N07151900,E009001790,,N07151900,E009001790,W0010,00500,2,,,WGE,GBOKO,SAFRD        GB    DN111590VDHW N07151900E009001790    N07151900E009001790W0010005002     WGEGBOKO                         ,S,Simulation application continuation,SAFRD        GB    DN2S    UY                                             E000100500                                       
S,AFR,D,,,,,GBV,FB,11370,VDHW,S24355177,E025495684,,S24355177,E025495684,W0160,03400,2,,579,WGE,GABORONE,SAFRD        GBV   FB111370VDHW S24355177E025495684    S24355177E025495684W0160034002  579WGEGABORONE                      ,S,Simulation application continuation,SAFRD        GBV   FB2S    UN                                             W017203400                                       
